LanguageId;CountryId;Name;Capital;Population;SquareArea;DensityPerKm;Flag
2;2121;Monako;Monaco-Ville;33834;2;NULL;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A22570000001B4944415478DA6330C60B1846A547A591A405F18251E95169240000EADE8F7106FBD0580000000049454E44AE426082
2;2126;Mongolija;Ulaanbaatar;2677720;1564160;1.71;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B70000000774494D4507D70C1606351DB6D7B1A8000000097048597300001EC100001EC101C36954530000000467414D410000B18F0BFC610500000009504C5445FF0000007FFFFFFF0042175DFB0000005E4944415478DAC592C10DC0200C03A36CC00691F71F1268255EC596E247FDE0738A630C1147E328BED4C6B030374F14C300FEC2B9A255FF6262379D46EE695CF1D31AC1EFD93457BBB9B98A86421FAB680AA751AAD79A99DC796FF1D7189E167125A3878C2D0E0000000049454E44AE426082
2;2149;Črna Gora;Podgorica;626639;13812;45.37;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B70000000774494D4507D70C140C2B064F6D0AC6000000097048597300004E2000004E2001167D99DE0000000467414D410000B18F0BFC61050000000F504C5445FFBF00BF0000FF7F00007F0000007FAC1143F6000000A14944415478DAD5D1C109C3300C05D06FD101249101A44F0728CD0626FBCF54D3535A2C5F726985C1868785FC0D5C2B5BD44F715E61915C32D3BC601D8BEF6DCA6ED2C6D29C3385CD82286E8F33B53964CA1A30D554C49C81D68F8E824DE02254A99A0BFA8DC07C72F7602782D5BB05C73D4EBD3FB911FBFE3CA7FE95B9E211B6959947049345A88E745835B9F9483C16FF9D1EC29A4783B0155B5BB3FD112FEB05A8C63EDD7A7C00A70000000049454E44AE426082
2;2171;Montserrat;NULL;6188;102;60.67;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000E14944415478DACDD1310E83300C05D02C9518E860B17289286789D4213D0E528F05039B07964A1D384C1DDBA494900C9DEA21483C7E1263E3A04744709656EC78DD9599D885C1C2912901CAF42566CC1E59F6A157A998A3134F9D68C604C49DED31679072569E4776DFA5DCD698CF182B1C701D2B67B797A576B5D6DC5263408D53DFE03E7D8766D89854FE9A3AA71BAF3CC531F13F071998B06E2E199D183BB37FE8D5DC6EDED0A5B4B29CA73CE9CD97C498953157F33B7BEF9FC4830F25BED7D9AF659E63FC359498E3B1F09C67D150604CE173C64D0B8CAA259EB1CAF8FFFC06DCD14A75168765C30000000049454E44AE426082
2;2172;Maroko;Rabat;31237956;458730;68.10;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A22570000004B4944415478DA6330C60B1846A589916EA644DA02BFE11616E44B778041332E690BA0CB9A2D701BDEDC6C8CA2194DDAA219CD6768D216686E4397EEC0276D8CDFF00EB0F5A34971304B0300D0B7DE86A1E27A4A0000000049454E44AE426082
2;2187;Mozambik;Maputo;21480854;799380;26.87;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B70000000774494D4507D70C1607002AAD99BC26000000097048597300001EC100001EC101C36954530000000467414D410000B18F0BFC61050000000F504C5445FF0000FFFF00FFFFFF000000007F3F9C8CE451000000944944415478DA9DD1E10D03210805E0677500A9135C5DC0D3156EFF997AD2F61F3C92121313BF8022C0C502289C1130022E9C1130022E9C11305E76FCF8C1198453F57C6B56CECB88CDEBAC636F36E7D186DE6173933E45ECF2FB61CFD90F275D4FFBD4EAD9E16F07F6DD2BB5B3FA2F87D4DDB8DBB7E8FAFBCFE389F1798B131F4D9C8572A2ECABD0D2CA893253A1A56FA6C9F206D00D8ED322A0C4450000000049454E44AE426082
2;2199;Mjanmar;Rangoon;57869374;676577;85.53;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A22570000006B4944415478DAED91CB09C0300C43930DA2BBB6C8FE50DD3D543FE92185CAED0011061F1E7938768911DDBD3F537E615E65B19A86E00D1FA8C2E3105065E5144F371D46B48DA41D0D522247008D5E0ED5E4DF3A4647861BD2B544B2B529E6244A4FF2F1DAE29E66E185A7EC6EEF5CD6E1C05C200000000049454E44AE426082
2;2213;Namibia;Windhoek;2174144;825112;2.63;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000AC4944415478DA7DCFBB1103210C45515A609CB88D1D7ADA8446684789926DCEE263234B4F283DF3864B7A82CBA55F8AF475E2A5832B5BA5A583998D532E9AEB1DE825CCB79C8FEE9AFB5AB482AC52724B32963957A4EFE6D6A4B5D9B7559668E7AACA95E63659FFDBE8E08751F46618ED989C6A36D1866DB461A49B5DF41FFB68CD8475318ADE0CA337873A18477F39885E4C076D298C9E1C670D3EEA66A83F06598A035D7C053A1967F5FB00F45DF8C8EECF71C80000000049454E44AE426082
2;2227;Nauru;Yaren;10161;21;479.30;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A22570000004B4944415478DA63388317308C4A0F33E934BC8042696AB85CE6205EE983070FE2919639282888471A282B2883C77041BCBA0505716847E896C16FB7205E8F09E20D35BCFE064A0FBEB4060066C725A70863F0E80000000049454E44AE426082
2;2228;Nepal;Kathmandu;27481841;147181;186.70;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B70000000774494D4507D5090E091A2E00C2FEE5000000097048597300004E2000004E2001167D99DE0000000467414D410000B18F0BFC61050000000C504C5445C0C0C000007FFF0000FFFFFF4201E04B0000000174524E530040E6D8660000008E4944415478DA85D2D91183400C03504AB04AB0E820DB7F6F01F6182096E2DF37DA11361B363BF08E0CCBB40E126199F06CFCE284655DEFE0F6D17E72A3AC0FEEED8C8B7A38C257BCF695AEEBF7E6B2FE8D2BEF5B9B1325E7F2FA7179B3B154CF343BDF9B8ECF9DCB93F4ADA5E2B1F3F09CF671119FD5447C7C988ADF0FEA99FFEEED99E1F9378EC784E7F7DFF20564D7292DF8C6C0810000000049454E44AE426082
2;2273;Nizozemska;Amsterdam;16444995;41526;396.00;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A22570000001F4944415478DA6330C60B1846A569202D88178C4AD342FA0C5E302A4D03690037C37E908989AFDD0000000049454E44AE426082
2;2286;Nizozemski Antili;Willemstad;197041;800;246.30;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000474944415478DA63104406C64060882CC0302A4D7FE9DDA8401A954B3D6941E9DD1B37EEDE28288D5D7A23445C108FE1BBF1D92D28886234BA34D07841BC2E47377C34B50C3169005E2802EA8FD14B400000000049454E44AE426082
2;2292;Nova Kaledonija;Nouméa;252458;18736;13.47;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000904944415478DAD5D0410A84300C05D0ACCADCA7E0790A4210BC87E444B3F172D39FA256CC77562EFC8B6E1EF989CA7A1B79056BD199B356BEB81CAAE5EA1B7FC1A93E315750C133532E0167CFE0D309EDB9CF9995B077275F3E126EBB39EB2D97B6FBA9727AF99FEF0627FED7F27EDA78666B41B7A07DB23E1B2FB80CB759C886E13A3E1136E78F31B6407B8EF25EFE01008D03A5151D2AF80000000049454E44AE426082
2;2296;Nova Zelandija;Wellington;4169496;270534;15.41;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000AB4944415478DAEDD1410EC420080040BF40BCFA09C2D5CF13AF3CAA08DA6A9BD06CB2D9D372B049A750814450440408F5946CE71289CD9D01E1CE9A0183F5CBF37D9D6CDED9EB780096C9DD95395F2A8C67B6282867BC541A0F060F427FDEAF467B7C97837F97901B556B0CB471ED1BA8EC95C9FA56F5A90DAF7334DC99FB9A6CE6600BA3B548F29CB1B1EE5CB79BD3B26FC85E73E9DB4A0DE6E7BEC3F8F3475C62AE21370A995FF8177D1F2008D2E4BC39F6AF0000000049454E44AE426082
2;2313;Nikaragva;Managua;5424284;129454;41.90;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000544944415478DA63D88D17308C4AD3405A100D04A2F018F0CAA249070A3E445580A65BE61D3EDD82525682A278A457BD5A884FF7CC9913714B8B4A03BD2A8ACFE582789D2688EA3274E94042BAD1A4479322DDA50129582F0B54F501D70000000049454E44AE426082
2;2331;Niger;Niamey;14381129;1186408;12.12;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A22570000002E4944415478DA6370C10B1846A569202D881750535AC405AFB48B8B23EDA409D84D537F634A77E005A3D2349006007AD03906BEA4897B0000000049454E44AE426082
2;2340;Nigerija;NULL;151030462;923768;163.50;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A22570000001B4944415478DA63E8800341384088318C4A8F4A8F4A8F4A93230D000EF69678D5D7104A0000000049454E44AE426082
2;2378;Niue;Alofi;1598;259;6.17;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000AD4944415478DAEDD1C10DC3200C05D0AC6071650964895396A92AF9C492A8524F1E2ADF26555B4C3B417C88221E601B6F4C5955890BBE9A8A7CC7D6DDA91A53A1997182007253C54E0DEC6EA7FD9EC8E6C8DD9365593080F6928AD5383379E4A78E9F991971E72AC21E0BAEC22AED5165CD38BDB7065AF0995B7FE41EABA87CCDF696681C7D132FFB868E57330FDCA1E3CD6D5F9898DF794E2C0ED4F5356F4AA1EFAC6FEEA172F91B175FFC11071280A282E91392DC0000000049454E44AE426082
2;2379;Norfolk Island;Kingston;2554;35;73.92;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A22570000006A4944415478DABD93410EC0200804FD8237BEBBB77D769BB4D84B1D126DCA05E2641721DA3CA28F78CEDAA75888C38C59ED4AAD7575D81BEA7E253077A1D61C9BD58CE3CE84C15CB55A3CF759A0B966D878F3C802E7F6DA5AD25CEFD845EFDCEAFC97F063DAC4FD477C007F10C93801B9D7540000000049454E44AE426082
2;2380;Severni Marianski otoki;Susupe;89775;477;188.20;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B70000000774494D4507D70C16082F1BE507C34C000000097048597300001EC100001EC101C36954530000000467414D410000B18F0BFC610500000021504C5445007FFF000000808080FFFFFF7F0000FFBF00C0C0C0803F0000BF00FF0000FF7F0065712FEF000000D64944415478DAE592310EC2300C455D3C803A55CA05AA7081A456A162438881390307C9C6DA2330C08854714FECCC3FEC080F51A4A7E7FC3821FA95E2AF54E2710C35B8769751CEF757CD7DBC45C631639F0FA2A0596E18BB14C8FBBE91DC01DA5C67223FF4C4B03B4FC1B09AFB88F053891B743709C0EDA2CBD6089FE0B5484A519B00CE990A0FC4083BEDCB22D156804B2093891DC09B5C6CC532A38BCD7AEA60D10535670BE5BD368E682C260D3A739204DF845358952781B2CE5ACC2EE9B0AED8EF2AB29E7E549CAA9F8DA2E2AE4AA9B1E47F511FA1B5234A3483F3120000000049454E44AE426082
2;2385;Norveška;Oslo;4748249;323759;14.67;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A22570000002F4944415478DA63308600C133670E0A1B6300865169FA4B0B4201505A101310923E83170CA834651E1B4D2D434C1A00999B51D006E509A20000000049454E44AE426082
2;2404;Oman;Muscat;2794836;309500;9.03;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000684944415478DAEDD1C10D80200C05505668FE009DA1E900ACE7BA840190A8F1C4FFF1E249FFF5D15268C93BB64879C8A0DCB365E5D59807C03912B58BBB61A146832B1E663E384F6DA23ADCE5B758831C2D2DD739DF9D01CA0719E57AAD843517F9026F8BFCFC02EFFA940A5C3CCF27E60000000049454E44AE426082
2;2412;Pakistan;Islamabad;155360000;880254;176.50;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A22570000006A4944415478DADD93310E40210843BD021BD7EDC6B1FF4F24441118745226C3B3A409A5919504D5DEC15C62D46AF7C961F4D9200EB1B6CDA7C72A8E31B49D0C372CA55AB6301D6173BC89E900FFDECA7D7BF98AA78D2F7150139C64ADBF398B22A6D406411EF772EF097E84FA7C2384F70AE40000000049454E44AE426082
2;2418;Palau;Koror;20746;491;42.25;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B70000000774494D4507D70C16082D33E2840934000000097048597300001EC100001EC101C36954530000000467414D410000B18F0BFC610500000006504C5445007FFFFFFF002D5C01BF0000003D4944415478DA636018058C8240805F16B73C44565000AF665CDA61B238B4E397869B8DDDF4912A4D2850094409016902F10D95C7290B96C7233BAC0000916D0BFC7075129E0000000049454E44AE426082
2;2435;Palestina;NULL;4860173;6242;778.60;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000624944415478DAA5D0B10D00210C43515660932037193163DF0971BA06BE0BDC3E5972D2D4300A661996E1609661190E661996E1609661F55D7E1ECC322CC3835957ED9BE5E66EFE5A47CEDAE6E3424EE4932E2EE4443EEBE4424E64D2970B19CBF500676BE199F42094A80000000049454E44AE426082
2;2452;Panama;Panamá;3499704;77082;45.40;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A22570000005A4944415478DA63104405C6A880812AD232B4943E73108FB4CC1920C0A31B287B108FB40C543399D207F14A1FA46998D346FA0C2A40533D10D2C214491BE393067BD910B76E982C0E69616363410AA40DF14BC37C3608A30406005C423FB421F545450000000049454E44AE426082
2;2464;Papua Nova Gvineja;Port Moresby;6475346;462840;13.99;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000AC4944415478DA85D2E10DC5200804E0335D406731612193DB7F84F6C55A0579C8CF7E259C0A50A30270E02B66EB62D8389B611C1807FE5C28E4FC61F018CF4A2E0EED42FADC9DA336EEE3A9DB5FCA339EC3A9A8FEC6EA74F7F14FBA26FA6029E978D589B6F8F72C86DFF1DBA53E03D4EDCAE4DCC3E7C56572E950D6F16D72CA4EBC859313BFF9C9CD728C2F25BB6E8E651D7E5D310F47EC7F19FB7BEFAEB665F7A0FB375E6FCBE608EB8A1937F57674A050DC93180000000049454E44AE426082
2;2484;Paragvaj;Asunción;6424589;406752;15.79;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000594944415478DA6330C60B1846A569202D8817A049330A3EC4276D1C6C88475A58404E189FF41C9FC978A40DE7DC9968874FFACC24433C864B4AE2B39BD950D09811B7B480B0B1003E7F0B08E00D358C403D83178C4AD3401A00834D85B0F8A7237B0000000049454E44AE426082
2;2503;Peru;Lima;27152574;1285216;21.13;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A22570000001B4944415478DA6330860341384088318C4A8F4A8F4A8F4A93230D00DB80A75935DC64C90000000049454E44AE426082
2;2528;Filipini;Manila;92012318;300000;306.70;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000994944415478DA85D1CB0DC430080450B78022F9942EA6222E54BB45AD213F79773CE1FA046370B38FAA66F6C2BB66E5CD4279768BF883ED85ED8577CD0B2FEEBEF264CFE578FCE01E83C3A9277B44B8D3FE1C1EC9FC7913FF7B1BD147517FD86B41D5EDB661AE39FB576FE68A3ACBB53728F7F36AA09CE3ADB3D127D78F31C5FDDF541F866448C692FB32B838840E76A1950DC9900CC99BE42FAEF9B1AF8B8BAE8C0000000049454E44AE426082
2;2545;Poljska;Warsaw;38044836;312685;121.70;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A22570000001B4944415478DA6310C40B1846A547A591A48DF18251E951692400008EAA8F71422DACC70000000049454E44AE426082
2;2562;Portugalska;Lisbon;10677344;92391;115.60;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000C54944415478DACDD3310AC3300C055083406435BD888220E711183E3E462693EB78EEE5EA94069A56EAD4215E1F9690BF9CB6B7A35F275D85E927C34ACC0D302064D4561425E0366D8395C967984A52F9687F70ABC3A0C2461E03FB55155A8AC70C9D73CEBAC0E5D17ACE7DB07ABC563ED81C6E7614379F2B24E7BBD0F9E10E46B5B9F72E600E7B8FE2425EF1AD6EAFDEC59FBBA9E67E8BE64E5616528EB8A5C423CF94E02766CF6B388F7DCA7B959177B42D3CEDDB4211AF8C3DD578531974D93FF66F7E0046EC53A5F2D7A9E80000000049454E44AE426082
2;2570;Puerto Rico;San Juan;3972617;9104;436.40;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000794944415478DAA5D4B10D00210C03C0AC40CD184C1EA5F4722F91D7EB0B6C1720BA9385200981A556A034C3300C97661886E11C6435C3300CA7E0A4F18F6138298FC92E1F6F8C78F4A93B5E67CE0E9FE27F66E93920CE9E7B83574CDF1BFAD5A0DFDC54CCD63B259B5ED39D5A3753A267AC6EE65BFF0E32BC1EE8E31C94C4496E4D0000000049454E44AE426082
2;2579;Katar;Doha;973439;11521;84.49;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B70000000774494D4507D70C1513031BDEF04B9D000000097048597300001EC100001EC101C36954530000000467414D410000B18F0BFC610500000006504C5445FFFFFF7F00000A6FFC13000000284944415478DA63608003412C80010930E29566C4AB5B9080E1A3768FDA3D6AF790B51B9BA4A02000B5E92EB202B031FB0000000049454E44AE426082
2;2590;Reunion;Saint-Denis;812813;2547;319.20;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A22570000001C4944415478DA633803078270600C070CA3D2A3D2A3D2A3D2E448030058427E9043FECA400000000049454E44AE426082
2;2595;Romunija;Bucureşci;21466564;238391;90.05;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A22570000001C4944415478DA63D80D076970600C070CA3D2A3D2A3D2A3D2E4480300E413DE3048EB91170000000049454E44AE426082
2;2638;Rusija;Moscow;141292370;16894741;8.36;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A22570000001F4944415478DA6310C40B1846A56920BD1B2F1895A685B4315E302A4D036900532466A88EF233620000000049454E44AE426082
2;2718;Ruanda;Kigali;9089001;26338;345.10;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B70000000774494D4507D70C1512352E009D74FC000000097048597300004E2000004E2001167D99DE0000000467414D410000B18F0BFC61050000000C504C544500BF00FFFF000080FFFFBF0024B887870000004C4944415478DAED90C10D00200C025DC1156083B2FF6E46FD2A4DF4A9F7BD40530A2CE5500768D3B2692A8CA6D0FD4E87246EB526A65CAEDC6B8EDB715A9EFC9DAD966D0EDCEB6A79567F563460965C3E936D4FD70000000049454E44AE426082
2;2729;Sveta Helena;Jamestown;4198;410;10.24;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B70000000774494D4507D70C1609010BF275B033000000097048597300001EC100001EC101C36954530000000467414D410000B18F0BFC610500000018504C544500007F000000FFFFFF7F0000FF0000007FFFFFFF00007F00E0B08E36000000D74944415478DAE5D1310EC3200C055087A89DB1DA744E2C2E10F50441489D33E400952AEE7F841A4CAA34C299BAF50F6478D8040C817A00A0E0790597D76D4C7661F2B467AEA0C2BC13A0EA89A54FD5998DAB2B30303B5F5392042FDF3D87EFFC8211D1AA679FE3F31663D4393E564E3BF8E27C6F0AE566CC2FFC30ABBCDAEACCA9FBFA28BEBC39958131E3CA525326267E5A72A475D8CC9B5C5A9B65C11985E5BCC226FF793B3316AEA4BD761DEADC8C8907BD7AC20E3B95C709F132AACDD1DCEF086A461E97B12A37D0F7835E0D167A0B477EA87F9F37765939AED4E304640000000049454E44AE426082
2;2733;Saint Kitts and Nevis;Basseterre;49323;267;184.90;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000BA4944415478DA7DD2CB0D03210C45D1E7CDACA116371469244A895276C0FC8C31B03D1A71C7063FFFA40439BE7E9BE2A09F0B4F75792A2E59C0839B22E11C9D75E79215A829C38B8E512E4EBCB144C720FA6E2C5914B38B1A6ED194BF165DB94793645956B36CAA59E9D354F1A2EFC66AD24327EB490F1DAC35B165275AB128ADD1938B1282C91A5C2EA6B907C36D0F618DEE5CA36359F29255B9477BCA18BF144D74656FD29A6FCAF026EDF09EA5D957B6CFC365376BF249F90F9AD123E84497A3CC0000000049454E44AE426082
2;2748;Saint Lucia;Castries;172578;616;280.00;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B70000000774494D4507D70C15132220E364B75A000000097048597300001EC100001EC101C36954530000000467414D410000B18F0BFC61050000000C504C5445007FFFFFFF00FFFFFF00000026D526AB000000894944415478DAC5CDC111C2300C4451471564ED0640A980B8FFDE50209030965637A2EB9BFD2AE58F77A32A092B654D7865754978E9ACAE09F7CEEA9CED7527F584ADCDEA9CB7768BEBC60FC46C6DA08575B53110B1B54DD1560D781BDB5C83F64BD1D4ADEB7B0CB8CF65D915D5ABCBFDC3F058BF8AEAD48F3130B29C1475E0E9CC18F8473197EBEF09D31E180929C738ED0000000049454E44AE426082
2;2759;Saint Pierre and Miquelon;Saint-Pierre;6100;242;25.21;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A22570000001C4944415478DA633803078270600C070CA3D2A3D2A3D2A3D2E448030058427E9043FECA400000000049454E44AE426082
2;2762;Saint Vincent and The Grenadines;Kingstown;101271;392;258.50;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B70000000774494D4507D70C1513271651A9D686000000097048597300001EC100001EC101C36954530000000467414D410000B18F0BFC610500000009504C5445007FFFFFFF0000BF0029D8FEFB000000704944415478DAEDD34B0AC0200C04507B04E70699FB1FB289524AC189D04057CD220B1F928FD8DA8CA33F029CD17EF6C33BAD98434C301842660CC90C7130C936D38A7131DFDCDED58ECE0DD960BE139ADE1AA8B7E6EBF6C2485E6CF42519A379C9CC1925DEB4167317B85B89BFFC442710A84B43AD0B2E5B0000000049454E44AE426082
2;2767;Samoa;Apia;181129;2785;65.04;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000374944415478DA6338030107A1B4312A60800A0BCAE09526A0FB0CA5D23238A50F12963E4843A71DA4A1BF07639418E305A3D2A3D2480000A66E740810AB69320000000049454E44AE426082
2;2772;San Marino;San Marino;30475;61;498.00;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B70000000774494D4507D70C160817047F907242000000097048597300001EC100001EC101C36954530000000467414D410000B18F0BFC610500000006504C5445007FFFFFFFFF005EEE32000000184944415478DA6310C40B1846A547A591A447C128201A0000498323DDF783863C0000000049454E44AE426082
2;2782;Sao Tome in Principe;Sao Tomé;160732;1001;160.60;0x89504E470D0A1A0A0000000D494844520000003C000000240403000000275744B700000030504C5445000000FFFFFF7F0000FF0000FF7F00FFBF00FFFF0000FF0000BF00007F007FBFFF0000FF00007F803F00808080C0C0C0B75A2257000000854944415478DAA5D3510E8020080050BEBC109BE3387C75968E5D2AB8B08435F862BCB1C404E8F4023060F21903269F3160F21903269F31E0631783ABCFB3BD7C735DB918C695C1F26867D830766CD1AB33C1473B4BB12765ED6E5D7A2449ECB7B72C555696439AB96F041D90DFB7C63A16FFBAF3E08FA55E4BEAA5A6B624B5A1FE7E53862F7A83C87C978FF6550000000049454E44AE426082
